id,title,display_name,publication_date,language
https://openalex.org/W2125275681,Social Identity Theory and the Organization,Social Identity Theory and the Organization,1989-01-01,en
https://openalex.org/W2297358297,Impotence and Its Medical and Psychosocial Correlates: Results of the Massachusetts Male Aging Study,Impotence and Its Medical and Psychosocial Correlates: Results of the Massachusetts Male Aging Study,1994-01-01,en
https://openalex.org/W2099824652,"Determination of stable housekeeping genes, differentially regulated target genes and sample integrity: BestKeeper – Excel-based tool using pair-wise correlations","Determination of stable housekeeping genes, differentially regulated target genes and sample integrity: BestKeeper – Excel-based tool using pair-wise correlations",2004-03-01,en
https://openalex.org/W2510292900,Electromagnetic interference shielding with 2D transition metal carbides (MXenes),Electromagnetic interference shielding with 2D transition metal carbides (MXenes),2016-09-08,en
https://openalex.org/W266195994,Review of Particle Physics,Review of Particle Physics,2008-08-05,en
https://openalex.org/W1592870802,Fitting a mixture model by expectation maximization to discover motifs in biopolymers.,Fitting a mixture model by expectation maximization to discover motifs in biopolymers.,1994-01-01,en
https://openalex.org/W2007179619,"The History of Sexuality, Volume 1: An Introduction.","The History of Sexuality, Volume 1: An Introduction.",1979-07-01,en
https://openalex.org/W2148898943,Fate Mapping Analysis Reveals That Adult Microglia Derive from Primitive Macrophages,Fate Mapping Analysis Reveals That Adult Microglia Derive from Primitive Macrophages,2010-10-21,en
https://openalex.org/W2063663126,An efficient implementation of time-dependent density-functional theory for the calculation of excitation energies of large molecules,An efficient implementation of time-dependent density-functional theory for the calculation of excitation energies of large molecules,1998-11-15,en
https://openalex.org/W1976205719,Standardised Nordic questionnaires for the analysis of musculoskeletal symptoms,Standardised Nordic questionnaires for the analysis of musculoskeletal symptoms,1987-09-01,en
https://openalex.org/W1586623601,Elliptic Problems in Nonsmooth Domains,Elliptic Problems in Nonsmooth Domains,2011-01-01,en
https://openalex.org/W2000836282,Empirical Model Building and Response Surfaces,Empirical Model Building and Response Surfaces,1988-05-01,en
https://openalex.org/W1980073965,Error Detecting and Error Correcting Codes,Error Detecting and Error Correcting Codes,1950-04-01,en
https://openalex.org/W1575465981,Local Knowledge: Further Essays In Interpretive Anthropology,Local Knowledge: Further Essays In Interpretive Anthropology,1983-01-01,en
https://openalex.org/W1977072597,Mechanisms of solute release from porous hydrophilic polymers,Mechanisms of solute release from porous hydrophilic polymers,1983-05-01,en
https://openalex.org/W1985013794,"Lithium batteries: Status, prospects and future","Lithium batteries: Status, prospects and future",2009-11-19,en
https://openalex.org/W2012707371,A revolution in optical manipulation,A revolution in optical manipulation,2003-08-01,en
https://openalex.org/W2115852450,The Senescence-Associated Secretory Phenotype: The Dark Side of Tumor Suppression,The Senescence-Associated Secretory Phenotype: The Dark Side of Tumor Suppression,2010-01-01,en
https://openalex.org/W2323149989,PedsQL™ 4.0: Reliability and Validity of the Pediatric Quality of Life Inventory™ Version 4.0 Generic Core Scales in Healthy and Patient Populations,PedsQL™ 4.0: Reliability and Validity of the Pediatric Quality of Life Inventory™ Version 4.0 Generic Core Scales in Healthy and Patient Populations,2001-08-01,en
https://openalex.org/W4299496276,Principles of Fluorescence Spectroscopy,Principles of Fluorescence Spectroscopy,1983-01-01,en
https://openalex.org/W2040956707,Assortative Mixing in Networks,Assortative Mixing in Networks,2002-10-28,en
https://openalex.org/W2143114368,Anxiety and cognitive performance: Attentional control theory.,Anxiety and cognitive performance: Attentional control theory.,2007-01-01,en
https://openalex.org/W2024573942,The External Control of Organizations.,The External Control of Organizations.,1978-06-01,en
https://openalex.org/W2092700187,"Poly(N-isopropylacrylamide): experiment, theory and application","Poly(N-isopropylacrylamide): experiment, theory and application",1992-01-01,en
https://openalex.org/W4240580964,Creating Capabilities,Creating Capabilities,2011-12-31,en
https://openalex.org/W4254848309,Mail and Telephone Surveys: The Total Design Method.,Mail and Telephone Surveys: The Total Design Method.,1979-03-01,en
https://openalex.org/W172753428,Traumatic Arthritis of the Hip After Dislocation and Acetabular Fractures: Treatment by Mold Arthroplasty: An End-Result Study Using a New Method of Result Evaluation,Traumatic Arthritis of the Hip After Dislocation and Acetabular Fractures: Treatment by Mold Arthroplasty: An End-Result Study Using a New Method of Result Evaluation,2013-12-07,en
https://openalex.org/W2043399112,Electronic Transport in Mesoscopic Systems,Electronic Transport in Mesoscopic Systems,1995-09-14,en
https://openalex.org/W2072326761,Pandora's Hope: Essays on the Reality of Science Studies,Pandora's Hope: Essays on the Reality of Science Studies,2000-09-01,en
https://openalex.org/W2112400936,Power Spectrum Analysis of Heart Rate Fluctuation: A Quantitative Probe of Beat-to-Beat Cardiovascular Control,Power Spectrum Analysis of Heart Rate Fluctuation: A Quantitative Probe of Beat-to-Beat Cardiovascular Control,1981-07-10,en
https://openalex.org/W2119538357,The New Second Generation: Segmented Assimilation and its Variants,The New Second Generation: Segmented Assimilation and its Variants,1993-11-01,en
https://openalex.org/W1903077781,Assessment of eating disorders: Interview or self‐report questionnaire?,Assessment of eating disorders: Interview or self‐report questionnaire?,1994-12-01,en
https://openalex.org/W2033461047,The use of DAPI for identifying and counting aquatic microflora1,The use of DAPI for identifying and counting aquatic microflora1,1980-09-01,en
https://openalex.org/W2115185242,NINE-YEAR <i>WILKINSON MICROWAVE ANISOTROPY PROBE</i> ( <i>WMAP</i> ) OBSERVATIONS: COSMOLOGICAL PARAMETER RESULTS,NINE-YEAR <i>WILKINSON MICROWAVE ANISOTROPY PROBE</i> ( <i>WMAP</i> ) OBSERVATIONS: COSMOLOGICAL PARAMETER RESULTS,2013-09-20,en
https://openalex.org/W2745461083,Bottom-Up and Top-Down Attention for Image Captioning and Visual Question Answering,Bottom-Up and Top-Down Attention for Image Captioning and Visual Question Answering,2018-06-01,en
https://openalex.org/W2565383127,Flavonoids: an overview,Flavonoids: an overview,2016-01-01,en
https://openalex.org/W1619623942,FAST‐TRACK: Integrating QTL mapping and genome scans towards the characterization of candidate loci under parallel selection in the lake whitefish (<i>Coregonus clupeaformis</i>),FAST‐TRACK: Integrating QTL mapping and genome scans towards the characterization of candidate loci under parallel selection in the lake whitefish (<i>Coregonus clupeaformis</i>),2004-12-07,en
https://openalex.org/W2174561539,The Posttraumatic Stress Disorder Checklist for <i>DSM‐5</i> (PCL‐5): Development and Initial Psychometric Evaluation,The Posttraumatic Stress Disorder Checklist for <i>DSM‐5</i> (PCL‐5): Development and Initial Psychometric Evaluation,2015-11-25,en
https://openalex.org/W2529484692,Nivolumab for Recurrent Squamous-Cell Carcinoma of the Head and Neck,Nivolumab for Recurrent Squamous-Cell Carcinoma of the Head and Neck,2016-10-09,en
https://openalex.org/W4213160818,The Concept of Representation,The Concept of Representation,1967-12-31,en
https://openalex.org/W2029918421,Principles of biochemistry,Principles of biochemistry,1978-10-01,en
https://openalex.org/W2121512231,<scp>distruct</scp>: a program for the graphical display of population structure,<scp>distruct</scp>: a program for the graphical display of population structure,2003-12-10,en
https://openalex.org/W2123552131,The Warwick-Edinburgh Mental Well-being Scale (WEMWBS): development and UK validation,The Warwick-Edinburgh Mental Well-being Scale (WEMWBS): development and UK validation,2007-11-27,en
https://openalex.org/W2997872173,Quantum theory of many-particle systems,Quantum theory of many-particle systems,1971-01-01,en
https://openalex.org/W2072128103,Learning Deep Architectures for AI,Learning Deep Architectures for AI,2009-01-01,en
https://openalex.org/W2086143621,Detection and isolation of type C retrovirus particles from fresh and cultured lymphocytes of a patient with cutaneous T-cell lymphoma,Detection and isolation of type C retrovirus particles from fresh and cultured lymphocytes of a patient with cutaneous T-cell lymphoma,1980-12-01,en
https://openalex.org/W2146272590,Two-sided confidence intervals for the single proportion: comparison of seven methods,Two-sided confidence intervals for the single proportion: comparison of seven methods,1998-04-30,en
https://openalex.org/W2952564192,Revised Estimates for the Number of Human and Bacteria Cells in the Body,Revised Estimates for the Number of Human and Bacteria Cells in the Body,2016-08-19,en
https://openalex.org/W1980269624,The nuclear RNase III Drosha initiates microRNA processing,The nuclear RNase III Drosha initiates microRNA processing,2003-09-01,en
https://openalex.org/W1985721027,Misery Loves Companies: Rethinking Social Initiatives by Business,Misery Loves Companies: Rethinking Social Initiatives by Business,2003-06-01,en
https://openalex.org/W2059696762,The stress process.,The stress process.,1981-12-01,en
https://openalex.org/W2060680089,Global Water Resources: Vulnerability from Climate Change and Population Growth,Global Water Resources: Vulnerability from Climate Change and Population Growth,2000-07-14,en
https://openalex.org/W2325939864,Deep Face Recognition,Deep Face Recognition,2015-01-01,en
https://openalex.org/W3014003872,Clinical and immunological features of severe and moderate coronavirus disease 2019,Clinical and immunological features of severe and moderate coronavirus disease 2019,2020-03-27,en
https://openalex.org/W4234406933,"Flocks, herds and schools: A distributed behavioral model","Flocks, herds and schools: A distributed behavioral model",1987-08-01,en
https://openalex.org/W595886575,Sociology and Social Research,Sociology and Social Research,1981-01-01,en
https://openalex.org/W1968098666,Simultaneous Optimization of Several Response Variables,Simultaneous Optimization of Several Response Variables,1980-10-01,en
https://openalex.org/W2159715570,"Rate control for communication networks: shadow prices, proportional fairness and stability","Rate control for communication networks: shadow prices, proportional fairness and stability",1998-03-01,en
https://openalex.org/W2341528187,Joint Face Detection and Alignment Using Multitask Cascaded Convolutional Networks,Joint Face Detection and Alignment Using Multitask Cascaded Convolutional Networks,2016-08-26,en
https://openalex.org/W2094768566,High density lipoprotein as a protective factor against coronary heart disease,High density lipoprotein as a protective factor against coronary heart disease,1977-05-01,en
https://openalex.org/W1974583546,Frontotemporal lobar degeneration,Frontotemporal lobar degeneration,1998-12-01,en
https://openalex.org/W2024135760,Images of Organization,Images of Organization,1986-01-01,en
https://openalex.org/W2032552530,THE UNLABELED ANTIBODY ENZYME METHOD OF IMMUNOHISTOCHEMISTRY PREPARATION AND PROPERTIES OF SOLUBLE ANTIGEN-ANTIBODY COMPLEX (HORSERADISH PEROXIDASE-ANTIHORSERADISH PEROXIDASE) AND ITS USE IN IDENTIFICATION OF SPIROCHETES,THE UNLABELED ANTIBODY ENZYME METHOD OF IMMUNOHISTOCHEMISTRY PREPARATION AND PROPERTIES OF SOLUBLE ANTIGEN-ANTIBODY COMPLEX (HORSERADISH PEROXIDASE-ANTIHORSERADISH PEROXIDASE) AND ITS USE IN IDENTIFICATION OF SPIROCHETES,1970-05-01,en
https://openalex.org/W2109943925,A Practical Guide to Support Vector Classication,A Practical Guide to Support Vector Classication,2008-01-01,en
https://openalex.org/W1989748540,Accommodation of a scientific conception: Toward a theory of conceptual change,Accommodation of a scientific conception: Toward a theory of conceptual change,1982-04-01,en
https://openalex.org/W2062533676,Network medicine: a network-based approach to human disease,Network medicine: a network-based approach to human disease,2010-12-17,en
https://openalex.org/W2023347320,Electromagnetic extraction of energy from Kerr black holes,Electromagnetic extraction of energy from Kerr black holes,1977-07-01,en
https://openalex.org/W2026161499,Structure‐Mapping: A Theoretical Framework for Analogy*,Structure‐Mapping: A Theoretical Framework for Analogy*,1983-04-01,en
https://openalex.org/W2134771325,Soft Power: The Means to Success in World Politics,Soft Power: The Means to Success in World Politics,2004-01-01,en
https://openalex.org/W2163741736,Towards an understanding of inequity.,Towards an understanding of inequity.,1963-11-01,en
https://openalex.org/W4207080468,The Psychology of Learning and Motivation,The Psychology of Learning and Motivation,2021-01-01,en
https://openalex.org/W1562353621,A value for <i>n</i>-person games,A value for <i>n</i>-person games,1988-10-28,he
https://openalex.org/W2060449981,The Metabolic Syndrome and Total and Cardiovascular Disease Mortality in Middle-aged Men,The Metabolic Syndrome and Total and Cardiovascular Disease Mortality in Middle-aged Men,2002-12-04,en
https://openalex.org/W2096359889,Dispersion of soluble matter in solvent flowing slowly through a tube,Dispersion of soluble matter in solvent flowing slowly through a tube,1953-08-25,en
https://openalex.org/W2126922170,Quorum Sensing in Bacteria,Quorum Sensing in Bacteria,2001-10-01,en
https://openalex.org/W2155479778,"Dual-Processing Accounts of Reasoning, Judgment, and Social Cognition","Dual-Processing Accounts of Reasoning, Judgment, and Social Cognition",2007-12-21,en
https://openalex.org/W4301173492,Genetic Algorithms + Data Structures = Evolution Programs,Genetic Algorithms + Data Structures = Evolution Programs,1996-01-01,en
https://openalex.org/W1999284878,Teaching–learning-based optimization: A novel method for constrained mechanical design optimization problems,Teaching–learning-based optimization: A novel method for constrained mechanical design optimization problems,2011-01-08,en
https://openalex.org/W2087765149,"Collaboration Networks, Structural Holes, and Innovation: A Longitudinal Study","Collaboration Networks, Structural Holes, and Innovation: A Longitudinal Study",2000-09-01,en
https://openalex.org/W2109616123,"A standardized set of 260 pictures: Norms for name agreement, image agreement, familiarity, and visual complexity.","A standardized set of 260 pictures: Norms for name agreement, image agreement, familiarity, and visual complexity.",1980-01-01,en
https://openalex.org/W4302785603,Applied Multivariate Statistics for the Social Sciences,Applied Multivariate Statistics for the Social Sciences,2001-09-12,en
https://openalex.org/W1617412188,Making Vocational Choices: A Theory of Vocational Personalities and Work Environments,Making Vocational Choices: A Theory of Vocational Personalities and Work Environments,1973-01-01,en
https://openalex.org/W1978907431,Automobile Prices in Market Equilibrium,Automobile Prices in Market Equilibrium,1995-07-01,en
https://openalex.org/W2146729934,The Consortium to Establish a Registry for Alzheimer's Disease (CERAD),The Consortium to Establish a Registry for Alzheimer's Disease (CERAD),1991-04-01,en
https://openalex.org/W1800478330,Software Architecture in Practice,Software Architecture in Practice,1997-01-01,en
https://openalex.org/W2056188558,Molecular characterization of a peripheral receptor for cannabinoids,Molecular characterization of a peripheral receptor for cannabinoids,1993-09-01,en
https://openalex.org/W2074746092,"Community Resilience as a Metaphor, Theory, Set of Capacities, and Strategy for Disaster Readiness","Community Resilience as a Metaphor, Theory, Set of Capacities, and Strategy for Disaster Readiness",2007-12-21,en
https://openalex.org/W2092145002,Endothelium-derived relaxing factor produced and released from artery and vein is nitric oxide.,Endothelium-derived relaxing factor produced and released from artery and vein is nitric oxide.,1987-12-01,en
https://openalex.org/W2092806862,MYB transcription factors in Arabidopsis,MYB transcription factors in Arabidopsis,2010-07-31,en
https://openalex.org/W2339343773,Affective Computing,Affective Computing,1997-01-01,en
https://openalex.org/W2146766088,Spline Models for Observational Data.,Spline Models for Observational Data.,1991-09-01,en
https://openalex.org/W2159821105,Structure and function of the blood–brain barrier,Structure and function of the blood–brain barrier,2009-08-06,en
https://openalex.org/W352206829,Derivation by Phase,Derivation by Phase,2001-04-27,en
https://openalex.org/W2006304022,Low trap-state density and long carrier diffusion in organolead trihalide perovskite single crystals,Low trap-state density and long carrier diffusion in organolead trihalide perovskite single crystals,2015-01-29,en
https://openalex.org/W2096128575,"A fast, lock-free approach for efficient parallel counting of occurrences of <i>k</i> -mers","A fast, lock-free approach for efficient parallel counting of occurrences of <i>k</i> -mers",2011-01-07,en
https://openalex.org/W2604314403,Modeling Relational Data with Graph Convolutional Networks,Modeling Relational Data with Graph Convolutional Networks,2018-01-01,en
https://openalex.org/W3016902371,Using social and behavioural science to support COVID-19 pandemic response,Using social and behavioural science to support COVID-19 pandemic response,2020-04-30,en
https://openalex.org/W1511129506,"Guns, Germs, and Steel: The Fates of Human Societies.","Guns, Germs, and Steel: The Fates of Human Societies.",1997-12-01,en
https://openalex.org/W2150678612,Specific recruitment of regulatory T cells in ovarian carcinoma fosters immune privilege and predicts reduced survival,Specific recruitment of regulatory T cells in ovarian carcinoma fosters immune privilege and predicts reduced survival,2004-08-22,en
https://openalex.org/W1968496011,"Theory of Stationary Electrode Polarography. Single Scan and Cyclic Methods Applied to Reversible, Irreversible, and Kinetic Systems.","Theory of Stationary Electrode Polarography. Single Scan and Cyclic Methods Applied to Reversible, Irreversible, and Kinetic Systems.",1964-04-01,en
https://openalex.org/W1983183519,<i>Conn</i> : A Functional Connectivity Toolbox for Correlated and Anticorrelated Brain Networks,<i>Conn</i> : A Functional Connectivity Toolbox for Correlated and Anticorrelated Brain Networks,2012-05-29,en
https://openalex.org/W2118745042,The Spread of Obesity in a Large Social Network over 32 Years,The Spread of Obesity in a Large Social Network over 32 Years,2007-07-25,en
https://openalex.org/W2166018731,External review and validation of the Swedish national inpatient register,External review and validation of the Swedish national inpatient register,2011-06-09,en
https://openalex.org/W4231021340,Numerical Solution of Stochastic Differential Equations,Numerical Solution of Stochastic Differential Equations,1992-01-01,en
https://openalex.org/W1607198972,"Information Theory, Inference, and Learning Algorithms","Information Theory, Inference, and Learning Algorithms",2004-08-01,en
https://openalex.org/W1608774410,Active learning : creating excitement in the classroom,Active learning : creating excitement in the classroom,1991-01-01,en
https://openalex.org/W2102572922,Diagnosis and management of dementia with Lewy bodies,Diagnosis and management of dementia with Lewy bodies,2005-12-27,en
https://openalex.org/W2913323966,Deep learning and process understanding for data-driven Earth system science,Deep learning and process understanding for data-driven Earth system science,2019-02-01,en
https://openalex.org/W1871433632,Differentiation between social groups: Studies in the social psychology of intergroup relations.,Differentiation between social groups: Studies in the social psychology of intergroup relations.,1978-01-01,en
https://openalex.org/W1983647929,Antenna Theory and Design,Antenna Theory and Design,1982-01-01,en
https://openalex.org/W2035831689,"Hay fever, hygiene, and household size.","Hay fever, hygiene, and household size.",1989-11-18,en
https://openalex.org/W2054592136,Partnerships from <i>cannibals with forks: The triple bottom line of 21st‐century business</i>,Partnerships from <i>cannibals with forks: The triple bottom line of 21st‐century business</i>,1998-09-01,en
https://openalex.org/W2955311731,Manajemen Sumber Daya Manusia,Manajemen Sumber Daya Manusia,2019-06-30,en
https://openalex.org/W1601400566,How We Became Posthuman,How We Became Posthuman,1999-01-01,en
https://openalex.org/W2032666115,The International Classification of Headache Disorders: 2nd edition,The International Classification of Headache Disorders: 2nd edition,2003-11-20,en
https://openalex.org/W2103666798,"Qualitative research: standards, challenges, and guidelines","Qualitative research: standards, challenges, and guidelines",2001-08-01,en
https://openalex.org/W2103783427,Mendelian randomization: genetic anchors for causal inference in epidemiological studies,Mendelian randomization: genetic anchors for causal inference in epidemiological studies,2014-07-04,en
https://openalex.org/W2105536892,Introductory digital image processing: A remote sensing perspective,Introductory digital image processing: A remote sensing perspective,1987-03-01,en
https://openalex.org/W1516460738,Radiative Heat Transfer,Radiative Heat Transfer,2013-01-01,en
https://openalex.org/W1981900811,Histological grading and staging of chronic hepatitis,Histological grading and staging of chronic hepatitis,1995-06-01,en
https://openalex.org/W2084610464,Hydrogels for tissue engineering: scaffold design variables and applications,Hydrogels for tissue engineering: scaffold design variables and applications,2003-06-30,en
https://openalex.org/W2087404852,Oncogenic ras Provokes Premature Cell Senescence Associated with Accumulation of p53 and p16INK4a,Oncogenic ras Provokes Premature Cell Senescence Associated with Accumulation of p53 and p16INK4a,1997-03-01,en
https://openalex.org/W2123830103,The reduction of graphene oxide,The reduction of graphene oxide,2011-11-17,en
https://openalex.org/W1555674425,Nonlinear Functional Analysis,Nonlinear Functional Analysis,1985-01-01,en
https://openalex.org/W2076602648,The fluctuation-dissipation theorem,The fluctuation-dissipation theorem,1966-01-01,en
https://openalex.org/W4249746737,Possible selves.,Possible selves.,1986-09-01,en
https://openalex.org/W1983208835,Energy Gaps in Graphene Nanoribbons,Energy Gaps in Graphene Nanoribbons,2006-11-22,en
https://openalex.org/W2117009621,Development and validation of ego-identity status.,Development and validation of ego-identity status.,1966-01-01,en
https://openalex.org/W2141709306,"Simulations of the formation, evolution and clustering of galaxies and quasars","Simulations of the formation, evolution and clustering of galaxies and quasars",2005-06-01,en
https://openalex.org/W3118577024,Plasma Hsp90 levels in patients with systemic sclerosis and relation to lung and skin involvement: a cross-sectional and longitudinal study,Plasma Hsp90 levels in patients with systemic sclerosis and relation to lung and skin involvement: a cross-sectional and longitudinal study,2021-01-07,en
https://openalex.org/W1585939719,SPEA2: Improving the strength pareto evolutionary algorithm,SPEA2: Improving the strength pareto evolutionary algorithm,2001-05-01,en
https://openalex.org/W1930624869,Random decision forests,Random decision forests,2002-11-19,en
https://openalex.org/W2142564546,Cetuximab Monotherapy and Cetuximab plus Irinotecan in Irinotecan-Refractory Metastatic Colorectal Cancer,Cetuximab Monotherapy and Cetuximab plus Irinotecan in Irinotecan-Refractory Metastatic Colorectal Cancer,2004-07-21,en
https://openalex.org/W1970320842,High-rate electrochemical energy storage through Li+ intercalation pseudocapacitance,High-rate electrochemical energy storage through Li+ intercalation pseudocapacitance,2013-04-12,en
https://openalex.org/W1970647968,"Unbearable Weight: Feminism, Western Culture and the Body.","Unbearable Weight: Feminism, Western Culture and the Body.",1995-01-01,en
https://openalex.org/W2034932701,"Coupled Spin and Valley Physics in Monolayers of<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:msub><mml:mi>MoS</mml:mi><mml:mn>2</mml:mn></mml:msub></mml:math>and Other Group-VI Dichalcogenides","Coupled Spin and Valley Physics in Monolayers of<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:msub><mml:mi>MoS</mml:mi><mml:mn>2</mml:mn></mml:msub></mml:math>and Other Group-VI Dichalcogenides",2012-05-07,lv
https://openalex.org/W1535520578,Applications of Item Response Theory To Practical Testing Problems,Applications of Item Response Theory To Practical Testing Problems,2012-11-12,en
https://openalex.org/W2038194220,Internet of Things in Industries: A Survey,Internet of Things in Industries: A Survey,2014-01-31,en
https://openalex.org/W2065847836,Topology of the human and mouse m6A RNA methylomes revealed by m6A-seq,Topology of the human and mouse m6A RNA methylomes revealed by m6A-seq,2012-04-27,en
https://openalex.org/W2138884119,The Lifelong Effects of Early Childhood Adversity and Toxic Stress,The Lifelong Effects of Early Childhood Adversity and Toxic Stress,2011-12-27,en
https://openalex.org/W2621586846,The Health consequences of smoking—50 years of progress : a report of the Surgeon General,The Health consequences of smoking—50 years of progress : a report of the Surgeon General,2014-01-01,en
https://openalex.org/W3007246056,Environmental and Health Impacts of Air Pollution: A Review,Environmental and Health Impacts of Air Pollution: A Review,2020-02-20,en
https://openalex.org/W2004415003,Speaking: from intention to articulation,Speaking: from intention to articulation,1989-12-01,en
https://openalex.org/W2102573486,Mood and memory.,Mood and memory.,1981-01-01,en
https://openalex.org/W3216361837,The Chemistry of Silica,The Chemistry of Silica,1979-01-01,en
https://openalex.org/W4300567850,The Econometrics of Financial Markets,The Econometrics of Financial Markets,1997-12-31,en
https://openalex.org/W1483155202,Mental Representations: A Dual Coding Approach,Mental Representations: A Dual Coding Approach,1986-03-13,en
https://openalex.org/W2095169544,The General Theory of Employment,The General Theory of Employment,1937-02-01,en
https://openalex.org/W2041189078,"The OPLS [optimized potentials for liquid simulations] potential functions for proteins, energy minimizations for crystals of cyclic peptides and crambin","The OPLS [optimized potentials for liquid simulations] potential functions for proteins, energy minimizations for crystals of cyclic peptides and crambin",1988-03-01,en
https://openalex.org/W2157107389,Microbial complexes in subgingival plaque,Microbial complexes in subgingival plaque,1998-02-01,en
https://openalex.org/W1983348509,Introduction to Fourier Optics,Introduction to Fourier Optics,1996-10-01,en
https://openalex.org/W1558046248,Using the balanced scorecard as a strategic management system,Using the balanced scorecard as a strategic management system,1996-01-01,en
https://openalex.org/W1974877624,Dynamics of mitochondrial DNA evolution in animals: amplification and sequencing with conserved primers.,Dynamics of mitochondrial DNA evolution in animals: amplification and sequencing with conserved primers.,1989-08-01,en
https://openalex.org/W1978368163,Differential Display of Eukaryotic Messenger RNA by Means of the Polymerase Chain Reaction,Differential Display of Eukaryotic Messenger RNA by Means of the Polymerase Chain Reaction,1992-08-14,en
https://openalex.org/W2739748921,Wasserstein Generative Adversarial Networks,Wasserstein Generative Adversarial Networks,2017-07-17,en
https://openalex.org/W2062691475,Introduction to Robotics mechanics and Control,Introduction to Robotics mechanics and Control,1986-01-01,en
https://openalex.org/W2597054437,Recent Advances in Ultrathin Two-Dimensional Nanomaterials,Recent Advances in Ultrathin Two-Dimensional Nanomaterials,2017-03-17,en
https://openalex.org/W2794253813,"FSTAT, a Program to Estimate and Test Gene Diversities and Fixation Indices (Version 2.9. 3)","FSTAT, a Program to Estimate and Test Gene Diversities and Fixation Indices (Version 2.9. 3)",2001-01-01,en
https://openalex.org/W3019350884,Risk‐of‐bias VISualization (robvis): An R package and Shiny web app for visualizing risk‐of‐bias assessments,Risk‐of‐bias VISualization (robvis): An R package and Shiny web app for visualizing risk‐of‐bias assessments,2020-04-26,en
https://openalex.org/W3162195278,2020 ESC Guidelines for the management of acute coronary syndromes in patients presenting without persistent ST-segment elevation,2020 ESC Guidelines for the management of acute coronary syndromes in patients presenting without persistent ST-segment elevation,2020-07-10,en
https://openalex.org/W2053535968,Relationships between the carbon-oxygen stretching frequencies of carboxylato complexes and the type of carboxylate coordination,Relationships between the carbon-oxygen stretching frequencies of carboxylato complexes and the type of carboxylate coordination,1980-10-01,en
https://openalex.org/W2111486924,A RAPID BANDING TECHNIQUE FOR HUMAN CHROMOSOMES,A RAPID BANDING TECHNIQUE FOR HUMAN CHROMOSOMES,1971-10-01,en
https://openalex.org/W1424654272,Planning Algorithms,Planning Algorithms,2006-05-29,en
https://openalex.org/W1969610664,Impulse response analysis in nonlinear multivariate models,Impulse response analysis in nonlinear multivariate models,1996-09-01,en
https://openalex.org/W2010353172,Weak Convergence and Empirical Processes,Weak Convergence and Empirical Processes,1996-01-01,en
https://openalex.org/W3081830235,Cardiovascular and Renal Outcomes with Empagliflozin in Heart Failure,Cardiovascular and Renal Outcomes with Empagliflozin in Heart Failure,2020-08-28,en
https://openalex.org/W2098597355,Common polygenic variation contributes to risk of schizophrenia and bipolar disorder,Common polygenic variation contributes to risk of schizophrenia and bipolar disorder,2009-07-01,en
https://openalex.org/W2121034459,Equilibrium in Competitive Insurance Markets: An Essay on the Economics of Imperfect Information,Equilibrium in Competitive Insurance Markets: An Essay on the Economics of Imperfect Information,1976-11-01,en
https://openalex.org/W2039107287,Toward a model of text comprehension and production.,Toward a model of text comprehension and production.,1978-09-01,en
https://openalex.org/W2074357625,"Redox‐Based Resistive Switching Memories – Nanoionic Mechanisms, Prospects, and Challenges","Redox‐Based Resistive Switching Memories – Nanoionic Mechanisms, Prospects, and Challenges",2009-07-06,en
https://openalex.org/W2324073140,Transcatheter or Surgical Aortic-Valve Replacement in Intermediate-Risk Patients,Transcatheter or Surgical Aortic-Valve Replacement in Intermediate-Risk Patients,2016-04-02,en
https://openalex.org/W2112927743,Short-Term Synaptic Plasticity,Short-Term Synaptic Plasticity,2002-03-01,en
https://openalex.org/W2155142785,Cytoscape 2.8: new features for data integration and network visualization,Cytoscape 2.8: new features for data integration and network visualization,2010-12-12,en
https://openalex.org/W3009859788,"Dysregulation of Immune Response in Patients With Coronavirus 2019 (COVID-19) in Wuhan, China","Dysregulation of Immune Response in Patients With Coronavirus 2019 (COVID-19) in Wuhan, China",2020-03-06,en
https://openalex.org/W2058428373,Econometric Models and Economic Forecasts,Econometric Models and Economic Forecasts,1990-10-01,en
https://openalex.org/W2104626092,Applied Nonparametric Statistics,Applied Nonparametric Statistics,1991-08-01,en
https://openalex.org/W2334875551,The International Classification of Sleep Disorders,The International Classification of Sleep Disorders,1991-01-01,en
https://openalex.org/W2953522645,The global landscape of AI ethics guidelines,The global landscape of AI ethics guidelines,2019-09-02,en
https://openalex.org/W2087378917,"Bone histomorphometry: Standardization of nomenclature, symbols, and units: Report of the asbmr histomorphometry nomenclature committee","Bone histomorphometry: Standardization of nomenclature, symbols, and units: Report of the asbmr histomorphometry nomenclature committee",1987-12-01,en
https://openalex.org/W2139287008,Green Chemistry: Principles and Practice,Green Chemistry: Principles and Practice,2009-11-20,en
https://openalex.org/W613060151,Electrochemical Supercapacitors : Scientific Fundamentals and Technological Applications,Electrochemical Supercapacitors : Scientific Fundamentals and Technological Applications,2013-02-14,en
https://openalex.org/W2322715144,THE MEASUREMENT OF SELECTION ON CORRELATED CHARACTERS,THE MEASUREMENT OF SELECTION ON CORRELATED CHARACTERS,1983-11-01,en
https://openalex.org/W2048518241,Revival of the magnetoelectric effect,Revival of the magnetoelectric effect,2005-04-02,en
